source_root,source_file,round_id,family,task_id,instance_id,implementation_source,paper_facing_allowed,paper_role,evidence_class,replay_class,driver_id,driver_type,driver_version,model_family,model_id,model_size,model_backend,backend_engine,policy_version,prompt_template_hash,action_parser_version,budget,seed,evidence_validation_pass,trace_hash,artifact_hash,eval_hash,evaluator_output_hash,evaluator_version,real_upstream_live,real_upstream_replay,browser_backend,browser_version,upstream_package_version,repo,base_commit,harness_version,image_or_sif_hash,smoke_only,fixture_only,unsupported_backend_pair,regime,decision_label,decision_labels,measurable_queueing,significant_queueing,dominant_queueing,natural_failure_diversity_supported,dominant_failure_category,dominant_failure_share,p99_increase_supported,component_shift_supported,behavior_shift_supported,controller_reversal_supported,operating_point_shift_supported,end_to_end_p99_ms,dom_get_ms,screenshot_ms,network_or_har_ms,render_or_page_wait_ms,navigation_ms,exclusion_reason,backend,env_id,environment_id,model_version,run_id,suite_version,task_family,task_manifest_hash,telemetry_mode,trace_id,trace_schema_version,action_hash,duration_ms,environment_seed,obs_hash,reward,terminated,truncated,validation_pass,image_digest,image_digest_or_sif_hash,local_repo_path,patch_apply_success,patch_condition,patch_parse_status,sif_hash,snapshot_id,upstream_dataset_version,verifier_id,verifier_version,build_ms,error_class,failure_mode,failure_origin,manifest_path,mode,passed,queue_cap,retry_count,summary_path,test_ms,trace_path,verifier_queue_wait_ms,verifier_service_ms,verifier_workers,capture_timestamp,extra_headers_hash,final_url,gcp_public_host,pbs_job_id,site,start_url,REDACTED_BROWSER_STATE_LABEL_hash,task_success,upstream_commit,events_path,evaluator_result_path,task_manifest_path,trace_bundle_ref,upstream_root,upstream_task_id,score,backend_version,completion_tokens,invalid_action,model_latency_ms,model_path_hash,model_path_or_hf_id,model_revision,parse_status,prompt_tokens,tokenizer_hash,total_tokens,env_steps,patch_apply_error,patch_candidate_invalid_patch,patch_candidate_parse_status,patch_generation_latency_ms,patch_hash,patch_length,problem_statement_source,row_id,failure_category,concurrency,episode_count,end_to_end_p50_ms,end_to_end_p95_ms,verifier_queue_wait_p50_ms,verifier_queue_wait_p95_ms,verifier_queue_wait_p99_ms,verifier_service_p95_ms,verifier_service_p99_ms,queue_wait_share_p99,pass_rate,failure_rate,retry_rate,patch_generation_latency_ms_mean,natural_failure,count,share,model_size_b,offered_load,seed_count,end_to_end_latency_ms_mean,end_to_end_latency_ms_p50,end_to_end_latency_ms_p95,end_to_end_latency_ms_p99,model_latency_ms_mean,prompt_tokens_mean,completion_tokens_mean,total_tokens_mean,invalid_action_rate,task_success_rate,reward_auc_over_wallclock_mean,trace_completeness_rate,framework_id,framework_version,adapter_version,input_csv,output_jsonl,row_count,status,full_training
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042704_495e2345,miniwob/telemetry/full/miniwob_20260424_042704_495e2345/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/enter-text,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.enter-text,browsergym/miniwob.enter-text,captured,miniwob_20260424_042704_495e2345,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,48ddaf535fb548528bf90987ed111e4f,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12688.370021,1,a6240d2f0f0964984de422659cbb364e44f906f7e9726e8ea93faf8a44bee616,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042719_888d741f,miniwob/telemetry/full/miniwob_20260424_042719_888d741f/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/focus-text,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.focus-text,browsergym/miniwob.focus-text,captured,miniwob_20260424_042719_888d741f,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,8108c37c096447899f626ea164c26d66,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12652.719077,1,23f6acfd123b6614a407940a3d9676b89fc99af799aebd491213c765b0cd72f3,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042734_9aec1aa8,miniwob/telemetry/full/miniwob_20260424_042734_9aec1aa8/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/click-checkboxes,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.click-checkboxes,browsergym/miniwob.click-checkboxes,captured,miniwob_20260424_042734_9aec1aa8,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,2a98a74717cf46ea9fb8ac911501696a,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12505.60508,1,a5178f5e8a8636dcef93dac8110a8f896ef083766708d4499c073afdba85929b,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042749_91095f12,miniwob/telemetry/full/miniwob_20260424_042749_91095f12/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/click-link,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.click-link,browsergym/miniwob.click-link,captured,miniwob_20260424_042749_91095f12,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,e8518f35ce004049b166e7ec0b568694,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12788.988639,1,8b0a651b8b37ca36bfc07ec58016a1a38cbe0607b817bb2379cbae54d72b8a0d,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042804_de604ed0,miniwob/telemetry/full/miniwob_20260424_042804_de604ed0/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/click-option,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.click-option,browsergym/miniwob.click-option,captured,miniwob_20260424_042804_de604ed0,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,8b90e39c747c45aabfd74bc67fd23f8e,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12658.016296,1,e2c251fffd657febcb6347ba93cbc22bd223dfb9ca7ef4b86556f7998e6011ef,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042820_3f6b3464,miniwob/telemetry/full/miniwob_20260424_042820_3f6b3464/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/count-shape,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.count-shape,browsergym/miniwob.count-shape,captured,miniwob_20260424_042820_3f6b3464,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,9854ed3e3faf46c4b7892e9b5e638724,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12630.809214,1,5d1ab0ecf4731b24e9281af12a24abe50d4892790b0c19728b67d91c88da54b4,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042835_ed1735ad,miniwob/telemetry/full/miniwob_20260424_042835_ed1735ad/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/count-sides,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.count-sides,browsergym/miniwob.count-sides,captured,miniwob_20260424_042835_ed1735ad,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,6b1f44d7b8af4f61aae2afba26798eb6,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12579.277116,1,3028703392d9ed298788131f9e205101d26159911593eece5d6748fa1ca1c06f,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042850_8083067a,miniwob/telemetry/full/miniwob_20260424_042850_8083067a/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/drag-box,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.drag-box,browsergym/miniwob.drag-box,captured,miniwob_20260424_042850_8083067a,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,abc43644603e4396a15200324f394d75,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12636.834089,1,737052d93b58d0e158a9a7b8d4585954e5171098beae005fc1733a8c5373daea,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042905_6c670bd0,miniwob/telemetry/full/miniwob_20260424_042905_6c670bd0/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/email-inbox,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.email-inbox,browsergym/miniwob.email-inbox,captured,miniwob_20260424_042905_6c670bd0,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,ac2054e0cbc649588990087503e9e7d7,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12422.64034,1,8fafdd2efadf7f378dc24b9b5c81180c850ed717cae55ef0d2a8a2db574fcdab,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042920_445f84c0,miniwob/telemetry/full/miniwob_20260424_042920_445f84c0/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/find-word,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.find-word,browsergym/miniwob.find-word,captured,miniwob_20260424_042920_445f84c0,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,0633924b1b444a7ead0af250c01f45b5,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12665.641287,1,9651ac16373f02dcb36b1d9b54fd88be8330b98e210fe6cd70dd5bdf4ad84ba4,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/full/miniwob_20260424_042935_4fcb3702,miniwob/telemetry/full/miniwob_20260424_042935_4fcb3702/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/login-user,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.login-user,browsergym/miniwob.login-user,captured,miniwob_20260424_042935_4fcb3702,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,full,3937b589d0f94bd8ae1f43c4a2dd12fd,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12631.930676,1,3b65e3958fa5de6f836679e2ec6cce6c4729143c3a0adc2d43e094b8cb4cae4b,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/off/miniwob_20260424_042045_161173d5,miniwob/telemetry/off/miniwob_20260424_042045_161173d5/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/click-button,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.click-button,browsergym/miniwob.click-button,captured,miniwob_20260424_042045_161173d5,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,off,e6476f41ba5241159ed6e1cde03fc69b,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,13859.451557,1,0259f5902003da31c53dd3426100d5902dedd842ec456cea751b630ef37bc7fa,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/off/miniwob_20260424_042059_78d5233b,miniwob/telemetry/off/miniwob_20260424_042059_78d5233b/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/enter-text,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.enter-text,browsergym/miniwob.enter-text,captured,miniwob_20260424_042059_78d5233b,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,off,f126b2b7470a4038b09538e99b1de4b5,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12667.016756,1,22c90255274ba321944e470a0dfb67e93dc949723a019ce5ac338b6361edfead,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/off/miniwob_20260424_042115_537146b9,miniwob/telemetry/off/miniwob_20260424_042115_537146b9/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/focus-text,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.focus-text,browsergym/miniwob.focus-text,captured,miniwob_20260424_042115_537146b9,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,off,5b34bddc793b49988a6fd47624114ed9,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12636.137984,1,23a2127b979301a48da0bec37a96dcc8f198fa8c2d9e8dd81f799011566a5bb3,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/off/miniwob_20260424_042130_5cab27b2,miniwob/telemetry/off/miniwob_20260424_042130_5cab27b2/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/click-checkboxes,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.click-checkboxes,browsergym/miniwob.click-checkboxes,captured,miniwob_20260424_042130_5cab27b2,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,off,093e14ce5bda418081f243d05046233b,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12498.992001,1,10f17a5df0a23a1742a5eef6373f3e2f280336e67555c17cbc67e2192b6429cb,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/off/miniwob_20260424_042145_1b5a0875,miniwob/telemetry/off/miniwob_20260424_042145_1b5a0875/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/click-link,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.click-link,browsergym/miniwob.click-link,captured,miniwob_20260424_042145_1b5a0875,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,off,249ba5dbb5134afda12fb8e85a2a18f2,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12617.442314,1,ff209e17f94efc6a5db7126773b01f857c987ee2ced83ecf96d6c5cf79d5d174,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/off/miniwob_20260424_042200_550498fe,miniwob/telemetry/off/miniwob_20260424_042200_550498fe/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/click-option,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.click-option,browsergym/miniwob.click-option,captured,miniwob_20260424_042200_550498fe,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,off,5d621ffd9ea444f995adf5c95afb4d82,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12485.69389,1,ae3b95d8243cbd6c15657f8b963816a973b273e503bdb594059e7fa8944a5814,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/off/miniwob_20260424_042215_0885c5a9,miniwob/telemetry/off/miniwob_20260424_042215_0885c5a9/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/count-shape,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.count-shape,browsergym/miniwob.count-shape,captured,miniwob_20260424_042215_0885c5a9,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,off,fc9e262968424ac8a48bc999d136bd11,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12669.275167,1,3235a67b991902afbddcd3e9ef992387f0f55bcabbb92d5486583a7057aca90c,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/off/miniwob_20260424_042230_a2b41280,miniwob/telemetry/off/miniwob_20260424_042230_a2b41280/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/count-sides,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.count-sides,browsergym/miniwob.count-sides,captured,miniwob_20260424_042230_a2b41280,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,off,0b1b1804f611440cacbe16691f883151,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12635.353847,1,713e732f01aece476d2b2c16d23cff338604c2e2b7202152a007f34a4e3eaef0,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artifact_release_root/rounds/round1_real_task_cutover/miniwob/telemetry/off/miniwob_20260424_042245_60dcb3f4,miniwob/telemetry/off/miniwob_20260424_042245_60dcb3f4/summary.json,ROUND1_REAL_TASK_CUTOVER,miniwob,miniwob/drag-box,,real_upstream,true,paper_facing,real_task_cutover,R0,,,playwright-1.44.0,,recorded-action-sequence,,,,captured,,,,,true,,,,,,,,browsergym_miniwob,Chromium 125.0.6422.26,0.14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,browsergym_miniwob,browsergym/miniwob.drag-box,browsergym/miniwob.drag-box,captured,miniwob_20260424_042245_60dcb3f4,0.1.0,miniwob,680ca90dd235dd846bc19689a667ecfcfb9770c3926c7b12a6d2ac79bc68178d,off,f1ed320600e34d2bb11d9d603b2c42e5,1.0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,12671.768923,1,5bc5b76bbf83e743c18b07f577a319e2e8d39d7b0b4068cf486fbe2b297329cc,0.0,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
